 2.723939e-04 -1.982138e-02  4.675283e-04 -1.043227e-02 -5.913827e-02  1.944582e-03 -1.540747e-01  3.502813e-03 -9.833380e-02 -3.232541e-01  1.354830e-02 -1.048347e+00  2.580069e-02 -9.034968e-01  5.414973e-03  5.936461e-02 -3.079879e+00  1.699725e-01 -9.909696e+00  1.923308e-03 -5.773853e-01 -1.019582e-02 -2.716116e-01 -5.530542e+00 -3.331778e-01 -3.583488e+00 -8.777196e-02 -9.349261e+00 -8.802083e-01 -2.560524e+00 -1.289503e+00 -2.992003e-01 -1.875247e+00 -3.938896e-02 -2.284079e-01 -2.285839e-01 -1.898366e-01 -2.407780e-01 -3.804465e-02 -3.856579e-02 -6.258269e-03 -8.936890e-03 -3.700611e-02 -1.057209e-02 -1.526699e-02 -3.218144e-03 -4.758106e-04 -5.790519e-03 -7.450975e-04 -3.448579e-03
 2.066409e-04 -2.138433e-02  5.277074e-04 -1.310972e-02 -6.288596e-02  1.298962e-03 -1.607954e-01  4.009817e-03 -1.216179e-01  1.485767e-03  6.945097e-03 -1.037512e+00  3.024232e-02 -1.096073e+00  7.149294e-03 -1.071984e-02 -2.586021e+00  2.097309e-01 -1.164558e+01  6.943226e-03 -9.692704e-01 -1.224223e-02 -3.442407e-01 -4.796306e+00 -4.074274e-01 -3.760863e+00 -1.111109e-01 -6.233203e+00 -7.623163e-01 -3.305168e+00 -1.165914e+00 -3.755305e-01 -1.751724e+00 -4.897428e-02 -1.363496e-01 -2.044769e-01 -1.995983e-01 -2.304060e-01 -4.382077e-02 -5.418624e-02 -7.410202e-03 -5.414494e-03 -3.504936e-02 -1.045509e-02 -1.676025e-02 -3.521786e-03 -9.815158e-04 -5.420656e-03 -5.557815e-04 -3.513909e-03
 1.090714e-04 -2.272004e-02  5.894371e-04 -1.613648e-02 -6.522215e-02  3.520164e-04 -1.643319e-01  4.535726e-03 -1.473589e-01  1.842056e-03 -2.570590e-03 -1.005908e+00  3.493418e-02 -1.300707e+00  9.355409e-03 -1.048157e-01 -2.151858e+00  2.531239e-01 -1.196028e+01  1.437663e-02 -1.858208e+00 -1.463006e-02 -4.365970e-01 -4.085663e+00 -4.975244e-01 -3.907687e+00 -1.407638e-01 -5.731456e+00 -2.458411e-02 -4.307502e+00 -1.055459e+00 -4.706478e-01 -1.596761e+00 -6.081220e-02 -1.215033e-01 -1.823783e-01 -2.025415e-01 -2.174779e-01 -4.998019e-02 -6.959424e-02 -8.734200e-03 -2.610886e-03 -3.290849e-02 -1.006470e-02 -1.793730e-02 -3.814333e-03 -1.645018e-03 -5.042795e-03 -3.776620e-04 -3.535565e-03
-2.747423e-05 -2.375674e-02  6.505220e-04 -1.950021e-02 -6.591448e-02 -9.616919e-04 -1.640817e-01  5.060319e-03 -1.752345e-01  2.271080e-03 -1.555697e-02 -9.566472e-01  3.967073e-02 -1.509246e+00  1.213711e-02 -2.271767e-01 -1.778368e+00  2.965186e-01 -1.109825e+01  2.503234e-02 -2.900678e+00 -1.738640e-02 -5.359824e-01 -3.434208e+00 -6.087936e-01 -3.997827e+00 -1.784761e-01 -5.214145e+00 -3.111054e-02 -5.691732e+00 -9.542932e-01 -5.886844e-01 -1.434119e+00 -7.539378e-02 -1.921917e-01 -1.621580e-01 -1.962295e-01 -2.030408e-01 -5.635776e-02 -8.357013e-02 -1.024257e-02 -9.669083e-04 -3.066106e-02 -9.385225e-03 -1.877844e-02 -4.083965e-03 -2.435156e-03 -9.958971e-04 -2.245999e-04 -3.516661e-03
-2.109220e-04 -2.443190e-02  7.079186e-04 -2.317180e-02 -6.510297e-02 -2.712704e-03 -1.596796e-01  5.554699e-03 -2.047435e-01  2.783564e-03 -3.258608e-02 -8.937536e-01  4.414297e-02 -1.709677e+00  1.561179e-02 -3.827602e-01  3.800812e-04  3.333167e-01 -9.627639e+00  3.990049e-02 -4.322649e+00 -2.052518e-02 -6.343131e-01 -2.858106e+00 -7.501121e-01 -4.009495e+00 -2.264874e-01 -4.744820e+00 -3.939619e-02 -7.634868e+00 -8.600916e-01 -7.343203e-01 -1.278217e+00 -9.329798e-02 -3.198457e-01 -1.436980e-01 -1.786439e-01 -1.879043e-01 -6.270538e-02 -9.522721e-02 -1.194349e-02 -8.224550e-04 -2.837126e-02 -8.422857e-03 -1.928421e-02 -4.317056e-03 -3.315190e-03 -1.115753e-03 -1.108139e-04 -3.461260e-03
-4.498601e-04 -2.470371e-02  7.575560e-04 -2.710226e-02 -6.305072e-02 -4.974919e-03 -1.517258e-01  5.979411e-03 -2.351906e-01  3.390315e-03 -5.422643e-02 -8.215757e-01  4.791745e-02 -1.886567e+00  1.990799e-02 -5.768738e-01  8.247961e-04  3.543254e-01 -8.065285e+00  6.015955e-02 -6.442183e+00 -2.403739e-02 -7.436113e-01 -2.360975e+00 -9.274398e-01 -3.931107e+00 -2.876715e-01 -4.265151e+00  3.792851e-02 -1.030054e+01 -7.716392e-01 -9.125598e-01 -1.136193e+00 -1.151970e-01 -4.641556e-01 -1.572901e-02 -1.490359e-01 -1.726605e-01 -6.867792e-02 -1.040521e-01 -1.383869e-02 -2.352103e-03 -2.609056e-02 -7.211620e-03 -1.947161e-02 -4.498611e-03 -4.244238e-03 -1.241327e-03 -4.989719e-05 -3.374043e-03
-7.533723e-04 -2.456615e-02  7.941441e-04 -3.121976e-02  5.986916e-04 -7.823185e-03 -1.453019e-01  6.282499e-03 -2.656842e-01  4.101521e-03 -8.102084e-02 -7.442860e-01  5.041981e-02 -2.023318e+00  2.516011e-02 -8.146719e-01  1.468381e-03  3.506783e-01 -6.640022e+00  8.718491e-02 -9.189729e+00 -2.787674e-02 -8.951348e-01 -1.939285e+00 -1.135139e+00 -3.763942e+00 -3.657138e-01 -3.808484e+00  1.265301e-01 -1.383012e+01 -6.884614e-01 -1.128221e+00 -1.010364e+00 -1.418551e-01 -5.925898e-01 -1.935433e-02 -1.091305e-01 -1.577201e-01 -7.382557e-02 -1.098782e-01 -1.592062e-02 -5.533794e-03 -2.385895e-02 -5.817357e-03 -1.936975e-02 -4.612993e-03 -5.180069e-03 -1.370574e-03 -5.363248e-05 -3.260012e-03
-1.130797e-03 -2.406572e-02  8.109744e-04 -3.542709e-02  7.028976e-04 -1.133018e-02 -1.481079e-01  6.397643e-03 -2.951575e-01  4.925730e-03 -1.134569e-01 -6.655365e-01  5.092682e-02 -2.105962e+00  3.149905e-02 -1.100484e+00  2.379755e-03  3.179923e-01 -5.415941e+00  1.225999e-01 -1.243473e+01 -3.193977e-02 -1.124276e+00 -1.438495e-02 -1.365371e+00 -3.520997e+00 -4.653245e-01 -3.428809e+00  1.867824e-01 -1.605477e+01 -6.105212e-01 -1.384963e+00 -9.002938e-01 -1.741158e-01 -6.864635e-01 -2.376967e-02 -6.456045e-02 -1.433524e-01 -7.759900e-02 -1.128168e-01 -1.816904e-02 -1.015710e-02 -2.170645e-02 -4.338193e-03 -1.901560e-02 -4.644975e-03 -6.082157e-03 -1.500788e-03 -1.304862e-04 -3.124235e-03
-1.591403e-03 -2.331471e-02  7.997243e-04 -3.959990e-02  8.195088e-04 -1.556250e-02 -1.527225e-01  6.242510e-03 -3.224220e-01  5.868431e-03 -1.519267e-01 -5.882744e-01  4.857035e-02 -2.126843e+00  3.903700e-02 -1.437008e+00  3.647843e-03  2.569271e-01 -4.393530e+00  1.684509e-01 -1.532047e+01 -3.603844e-02 -1.458911e+00 -1.784077e-02 -1.614686e+00 -3.222964e+00 -5.924777e-01 -3.136429e+00  1.412265e-01 -1.329998e+01 -5.379871e-01 -1.683501e+00 -8.042278e-01 -2.128692e-01 -7.402525e-01 -2.912848e-02 -2.547072e-02 -1.297221e-01 -7.937626e-02 -1.131709e-01 -2.054715e-02 -1.586349e-02 -3.792630e-03 -2.900139e-03 -1.845011e-02 -4.581142e-03 -6.914401e-03 -1.628560e-03 -2.839626e-04 -2.971640e-03
-2.143979e-03 -2.248987e-02  7.502755e-04 -4.358620e-02  9.481635e-04 -2.057596e-02 -1.543127e-01  5.717519e-03 -3.462572e-01  6.930152e-03 -1.966736e-01  1.814020e-03  4.235388e-02 -2.086370e+00  4.784427e-02 -1.824711e+00  5.386174e-03  1.683370e-01 -3.551932e+00  2.275544e-01 -1.633658e+01 -3.986430e-02 -1.924342e+00 -2.210636e-02 -1.876418e+00 -2.893195e+00 -7.546232e-01 -2.916341e+00  1.866565e-02 -9.937398e+00 -3.086212e-01 -2.017951e+00 -7.199786e-01 -2.589868e-01 -7.573582e-01 -3.560598e-02 -1.374175e-02 -1.169204e-01 -7.852189e-02 -1.113515e-01 -2.299749e-02 -2.220482e-02 -4.413558e-03 -1.647270e-03 -1.771513e-02 -4.411571e-03 -7.647194e-03 -1.749762e-03 -5.117050e-04 -2.806860e-03
-2.796324e-03 -2.180206e-02  6.505640e-04 -4.720760e-02  1.087715e-03 -2.641000e-02 -1.524715e-01  4.705226e-03 -3.655433e-01  8.103990e-03 -2.477244e-01  2.318979e-03  3.117798e-02 -1.992239e+00  5.791544e-02 -2.261795e+00  7.738018e-03  4.797627e-02 -2.864977e+00  3.037820e-01 -1.596833e+01 -4.294397e-02 -2.544590e+00 -2.736263e-02 -2.120193e+00 -2.553406e+00 -9.607434e-01 -2.746337e+00 -1.653573e-01 -7.758596e+00  1.031831e-01 -2.367748e+00 -6.454221e-01 -3.132067e-01 -7.455295e-01 -4.339839e-02 -2.249812e-02 -1.049884e-01 -7.448854e-02 -1.078080e-01 -2.543803e-02 -2.870669e-02 -5.108005e-03 -7.272264e-04 -1.685100e-02 -4.131724e-03 -8.258650e-03 -1.859592e-03 -8.060167e-04 -2.634126e-03
-3.554644e-03 -2.143271e-02  4.864784e-04 -5.026335e-02  1.235955e-03 -3.308134e-02 -1.476856e-01  3.070530e-03 -3.794282e-01  9.372515e-03 -3.048080e-01  2.946717e-03  1.386766e-02 -1.856874e+00  6.912248e-02 -2.742675e+00  1.088187e-02 -1.144725e-01 -2.307179e+00  4.014069e-01 -1.391759e+01 -4.458950e-02 -3.334784e+00 -3.382683e-02 -2.284684e+00 -2.221081e+00 -1.221013e+00 -2.604787e+00 -2.107892e-01 -6.470223e+00  8.153773e-02 -2.586761e+00 -5.787361e-01 -3.759437e-01 -7.135261e-01 -5.271983e-02 -5.096737e-02 -9.393496e-02 -6.696698e-02 -1.029780e-01 -2.775916e-02 -3.492579e-02 -5.875972e-03 -2.753288e-04 -1.589492e-02 -3.744332e-03 -8.735021e-03 -1.952686e-03 -1.155184e-03 -5.326911e-04
-4.422859e-03 -2.146134e-02  2.418304e-04 -5.253855e-02  1.389289e-03 -4.057683e-02 -1.406013e-01  6.618855e-04 -3.875012e-01  1.070401e-02 -3.672644e-01  3.721597e-03 -1.080631e-02 -1.694399e+00  8.115341e-02 -3.248584e+00  1.503685e-02 -3.324989e-01  1.984807e-01  2.005757e+00 -1.122257e+01 -4.385664e-02 -4.296716e+00 -4.175800e-02 -2.317243e+00 -1.908572e+00 -1.545847e+00 -2.473834e+00 -2.690543e-01 -5.539011e+00  1.047186e-01 -2.677908e+00 -3.963217e-01 -4.469902e-01 -6.692127e-01 -6.379550e-02 -9.487961e-02 -8.374855e-02 -5.607859e-02 -9.725610e-02 -2.982251e-02 -4.049346e-02 -6.714175e-03 -4.066266e-04 -1.487992e-02 -3.261036e-03 -9.070395e-03 -2.023299e-03 -1.544755e-03 -5.881512e-04
-5.401833e-03 -2.183204e-02 -1.015790e-04 -5.381944e-02  1.542350e-03 -4.884582e-02 -1.318574e-01 -2.686309e-03 -3.898871e-01  1.204804e-02 -4.339535e-01  4.670856e-03 -4.411511e-02 -1.518178e+00  9.343861e-02 -3.731135e+00  2.046740e-02 -6.204863e-01  3.665176e-01  2.870941e+00 -8.857827e+00 -3.954882e-02 -5.404061e+00 -5.146210e-02 -2.234979e+00 -1.623406e+00 -1.944619e+00 -2.340697e+00 -3.439128e-01 -4.611352e+00  2.095965e-01 -2.388609e+00 -2.019449e-01 -5.250671e-01 -6.187546e-01 -7.684931e-02 -1.472770e-01 -1.112568e-02 -4.258174e-02 -9.097756e-02 -3.146307e-02 -4.514139e-02 -7.615001e-03 -1.194004e-03 -1.383446e-02 -2.703452e-03 -9.265842e-03 -2.065598e-03 -1.958635e-03 -6.446066e-04
-6.488548e-03 -2.238517e-02 -5.637726e-04 -5.392159e-02  1.687562e-03 -5.779229e-02  9.367416e-04 -7.150034e-03 -3.871153e-01  1.333059e-02 -5.031787e-01  5.824108e-03 -8.736307e-02 -1.339326e+00  1.050740e-01 -4.113595e+00  2.748609e-02 -9.945277e-01  4.660241e-01  3.084563e+00 -6.952890e+00 -3.037168e-02 -6.577066e+00 -6.329617e-02 -2.151898e+00 -1.369189e+00 -2.424331e+00 -2.197935e+00 -4.402788e-01 -3.792314e+00  3.174975e-01 -1.598915e+00 -2.525728e-02 -6.071818e-01 -5.665045e-01 -9.208370e-02 -2.004119e-01 -1.347700e-02 -2.802634e-02 -8.441439e-02 -3.249622e-02 -4.870952e-02 -8.565369e-03 -2.605300e-03 -1.278231e-02 -2.103314e-03 -9.328203e-03 -2.074045e-03 -2.380110e-03 -7.008541e-04
-7.675247e-03 -2.292824e-02 -1.166260e-03 -5.274226e-02  1.814662e-03 -6.726716e-02  1.124355e-03 -1.291056e-02 -3.797444e-01  1.444872e-02 -5.726515e-01  7.212374e-03 -1.418690e-01 -1.166146e+00  1.147600e-01 -4.325007e+00  3.645308e-02 -1.473556e+00  3.186808e-01  2.485831e+00 -5.636642e+00 -1.551692e-02 -7.670679e+00 -7.767045e-02 -2.188497e+00 -2.005781e-02 -2.985126e+00 -2.042946e+00 -5.645967e-01 -3.158476e+00  3.004373e-01 -1.297021e+00  2.082808e-02 -6.877690e-01 -5.152465e-01 -1.096483e-01 -2.476999e-01 -1.627477e-02 -1.473207e-02 -7.777829e-02 -3.273148e-02 -5.113925e-02 -9.545558e-03 -4.558952e-03 -1.174276e-02 -1.501429e-03 -9.268713e-03 -2.043877e-03 -2.792852e-03 -7.554261e-04
-8.948619e-03 -2.329813e-02 -1.931525e-03 -5.035789e-02  1.910186e-03 -7.706159e-02  1.341306e-03 -2.014780e-02 -3.680956e-01  1.526547e-02 -6.395332e-01  8.866438e-03 -2.089206e-01 -1.004206e+00  1.207859e-01 -4.335497e+00  4.776963e-02 -2.079037e+00  1.424112e-01  5.956644e-01 -4.628659e+00  3.783330e-03 -8.499016e+00 -9.504668e-02 -1.859126e+00  7.317864e-01 -2.838871e+00 -1.496285e+00 -6.226647e-01 -2.679747e+00  1.583494e-01 -1.406585e+00 -7.034008e-02 -7.576664e-01 -4.665660e-01 -1.295940e-01 -2.848215e-01 -1.958484e-02 -5.392805e-03 -7.122787e-02 -3.199447e-02 -5.245664e-02 -1.052814e-02 -6.939662e-03 -2.192099e-03 -9.452918e-04 -9.101614e-03 -1.971662e-03 -3.181840e-03 -8.065974e-04
-1.028906e-02 -2.339069e-02 -2.882320e-03 -4.718892e-02  1.956944e-03 -8.690189e-02  1.589530e-03 -2.903202e-02 -3.524007e-01  1.560509e-02 -7.005865e-01  1.081430e-02 -2.896882e-01  1.772945e-03  1.210863e-01 -4.162511e+00  6.186194e-02 -2.826214e+00 -1.219578e-03  3.347044e-01 -3.822939e+00  2.261110e-02 -8.902749e+00  2.453427e-02 -1.264625e+00  4.718669e+00 -1.714742e+00 -1.293793e-01 -1.508545e-01 -2.176276e+00 -7.774113e-03 -2.190934e+00 -2.021965e-01 -8.032107e-01 -4.212168e-01 -1.518084e-01 -3.098918e-01 -2.347521e-02 -2.220535e-03 -6.487746e-02 -3.015785e-02 -5.275080e-02 -1.147720e-02 -9.602157e-03 -2.508342e-03 -4.855346e-04 -8.842865e-03 -1.855911e-03 -3.534124e-03 -8.524105e-04
-1.167015e-02 -2.316182e-02 -4.040726e-03 -4.417802e-02  1.933513e-03 -9.644689e-02  1.870081e-03 -3.971358e-02 -3.330854e-01  1.524953e-02 -7.524579e-01  1.307745e-02 -3.850880e-01  2.379271e-03  1.133719e-01 -3.853616e+00  7.914907e-02 -3.694790e+00  4.689302e-05  2.427545e-01 -3.061285e+00  3.805495e-02 -8.818031e+00  1.192770e-01 -7.252858e-01  8.494546e+00  1.837956e-01  3.740583e+00  4.650952e-01 -1.482238e+00 -7.956224e-02 -2.665120e+00 -2.172400e-02 -8.063125e-01 -3.794267e-01 -1.759283e-01 -3.230192e-01 -2.801243e-02 -6.171328e-03 -5.880595e-02 -2.717978e-02 -5.215150e-02 -1.234804e-02 -1.238581e-02 -2.852338e-03 -1.718036e-04 -8.509045e-03 -1.697659e-03 -3.839367e-03 -8.907264e-04
-1.305838e-02  2.967725e-04 -5.426990e-03 -4.262641e-02  1.813791e-03 -1.052885e-01  2.182665e-03 -5.231058e-02 -3.108501e-01  1.393649e-02 -7.920666e-01  1.566563e-02 -4.955933e-01  3.162964e-03  9.528798e-02 -3.464490e+00  9.998442e-02 -4.632016e+00  2.057832e-03  1.070516e-01 -2.450864e+00  5.620545e-02 -8.297328e+00  1.714294e-01 -6.577072e-01  7.792741e+00 -2.614152e+00  4.411484e+00  3.018957e+00 -8.822294e-01 -1.137142e-01 -2.757013e+00  9.697148e-02 -6.336247e-01 -2.898700e-01 -2.012292e-01 -3.256207e-01 -3.325611e-02 -1.690183e-02 -5.306480e-02 -2.314560e-02 -5.080918e-02 -1.308776e-02 -1.513108e-02 -3.221380e-03 -4.918654e-05 -8.116470e-03 -1.500982e-03 -4.090147e-03 -9.193028e-04
-1.441342e-02  3.383264e-04 -7.058108e-03 -4.324080e-02  1.566644e-03 -1.129559e-01  2.525040e-03 -6.689425e-02 -2.865726e-01  1.135974e-02 -8.170256e-01  1.856987e-02 -6.209879e-01  4.168421e-03  6.451137e-02 -3.043745e+00  1.245525e-01 -5.806745e+00  5.100702e-03 -1.624665e-01 -6.667667e-03  7.878360e-02 -7.479315e+00  1.511777e-01 -8.148852e-01  8.495163e+00 -1.273871e+00  8.634304e+00  2.800655e+00 -6.644366e-01 -2.124226e-01 -2.672241e+00  3.091229e-01 -2.349166e-01  1.556042e-02 -2.264945e-01 -3.197613e-01 -3.925097e-02 -3.311723e-02 -4.768473e-02 -1.830377e-02 -4.887890e-02 -1.363700e-02 -1.769404e-02 -3.610905e-03 -1.548680e-04 -7.680533e-03 -1.273345e-03 -4.282014e-03 -9.359041e-04
